node_id,object_type,type,telecom-unit_type,frontier,owner,stage,vpn,name,address,description,cam-static,cam-dynamic,cam-bio,cam-all,latitude,longitude,node_distance,cost
?,ivn,camera-static,,91,rm,2,,ИВН-РМС-91-С1,"г. Саранск, ул. Ульянова, 26а",Стационарная камера,,,,,54.16888887521480,45.13154871697550,0,15000
?,ivn,camera-dynamic,,91,rm,2,,ИВН-РМС-91-П1,"г. Саранск, ул. Ульянова, 26а",Поворотная камера,,,,,54.16890618685480,45.13196177716380,0,15000
?,ivn,camera-static,,91,rm,2,,ИВН-РМС-91-С2,"г. Саранск, ул. Ульянова, 26а",Стационарная камера,,,,,54.168874711129,45.13204760785230,0,15000
?,ivn,camera-static,,91,rm,2,,ИВН-РМС-91-С3,"г. Саранск, ул. Ульянова, 26а",Стационарная камера,,,,,54.16874723420980,45.13244189257750,0,15000
?,ivn,camera-static,,91,rm,2,,ИВН-РМС-91-С4,"г. Саранск, ул. Ульянова, 26а",Стационарная камера,,,,,54.16859614994270,45.13285227055680,0,15000
?,ivn,camera-static,,92,rm,2,,ИВН-РМС-92-С1,"г. Саранск, пр. Ленина, 40",Стационарная камера,,,,,54.19586259979960,45.18810461109220,0,15000
?,ivn,camera-static,,92,rm,2,,ИВН-РМС-92-С2,"г. Саранск, пр. Ленина, 40",Стационарная камера,,,,,54.19586102704040,45.18819044178070,0,15000
?,ivn,camera-static,,92,rm,2,,ИВН-РМС-92-С3,"г. Саранск, пр. Ленина, 40",Стационарная камера,,,,,54.19589248213220,45.18825213258800,0,15000
?,ivn,camera-dynamic,,92,rm,2,,ИВН-РМС-92-П1,"г. Саранск, пр. Ленина, 47",Поворотная камера,,,,,54.19649012429440,45.18897901123100,0,15000
?,ivn,camera-dynamic,,92,rm,2,,ИВН-РМС-92-П2,"г. Саранск, пр. Ленина, 43",Поворотная камера,,,,,54.19532314122870,45.18898437564900,0,15000
?,ivn,camera-static,,92,rm,2,,ИВН-РМС-92-С4,"г. Саранск, пр. Ленина, 47",Стационарная камера,,,,,54.19696823168990,45.18917749469770,0,15000
?,ivn,camera-static,,93,rm,2,,ИВН-РМС-93-С1,"г. Саранск, ул. Ульянова, 22а",Стационарная камера,,,,,54.16342590105980,45.14838645999940,0,15000
?,ivn,camera-dynamic,,93,rm,2,,ИВН-РМС-93-П1,"г. Саранск, ул. Ульянова, 22а",Поворотная камера,,,,,54.16352506262030,45.14839987104450,0,15000
?,ivn,camera-static,,94,rm,2,,ИВН-РМС-94-С1,"г. Саранск, ул. Транспортная, 17",Стационарная камера,,,,,54.15999444910970,45.14835695569980,0,15000
?,ivn,camera-static,,94,rm,2,,ИВН-РМС-94-С3,"г. Саранск, ул. Транспортная, 17",Стационарная камера,,,,,54.16003537636650,45.14959613626470,0,15000
?,ivn,camera-static,,94,rm,2,,ИВН-РМС-94-С2,"г. Саранск, ул. Транспортная, 17",Стационарная камера,,,,,54.15972055026310,45.14910797422400,0,15000
?,ivn,camera-static,,95,rm,2,,ИВН-РМС-95-С2,"г. Саранск, ул. Осипенко, 8",Стационарная камера,,,,,54.15540719033460,45.16611854379590,0,15000
?,ivn,camera-static,,95,rm,2,,ИВН-РМС-95-С1,"г. Саранск, ул. Осипенко, 8",Стационарная камера,,,,,54.15548275672520,45.16618291681220,0,15000
?,ivn,camera-static,,95,rm,2,,ИВН-РМС-95-С3,"г. Саранск, ул. Осипенко, 8",Стационарная камера,,,,,54.15531430644330,45.16629020517280,0,15000
?,ivn,camera-static,,96,rm,2,,ИВН-РМС-96-С1,"г. Саранск, ул. Р.Люксембург, 2",Стационарная камера,,,,,54.17656980858090,45.12816528623480,0,15000
?,ivn,camera-static,,96,rm,2,,ИВН-РМС-96-С2,"г. Саранск, ул. Р.Люксембург, 2",Стационарная камера,,,,,54.17657924953140,45.1288546139516,0,15000
?,ivn,camera-dynamic,,96,rm,2,,ИВН-РМС-96-П1,"г. Саранск, ул. Р.Люксембург, 2",Поворотная камера,,,,,54.17623465328600,45.12884120290650,0,15000
?,ivn,camera-static,,97,rm,2,,ИВН-РМС-97-С2,"г. Саранск, ул. Студенческая, 13а",Стационарная камера,,,,,54.16118289690290,45.15683005397680,0,15000
?,ivn,camera-dynamic,,97,rm,2,,ИВН-РМС-97-П1,"г. Саранск, ул. Студенческая, 13а",Поворотная камера,,,,,54.16104909982790,45.15677909200550,0,15000
?,ivn,camera-static,,97,rm,2,,ИВН-РМС-97-С1,"г. Саранск, ул. Студенческая, 13а",Стационарная камера,,,,,54.16142215646010,45.15611658637880,0,15000
?,ivn,camera-static,,97,rm,2,,ИВН-РМС-97-С3,"г. Саранск, ул. Студенческая, 13а",Стационарная камера,,,,,54.16085706090740,45.15566329305530,0,15000
?,ivn,camera-static,,98,rm,2,,ИВН-РМС-98-С1,"г. Саранск, ул. Студенческая, 13б",Стационарная камера,,,,,54.16132613795150,45.15546212737910,0,15000
?,ivn,camera-dynamic,,98,rm,2,,ИВН-РМС-98-П1,"г. Саранск, ул. Студенческая, 13б",Поворотная камера,,,,,54.16163150739630,45.15559623782990,0,15000
?,ivn,camera-static,,98,rm,2,,ИВН-РМС-98-С2,"г. Саранск, ул. Студенческая, 13б",Стационарная камера,,,,,54.16202502138490,45.15570889060850,0,15000
?,ivn,camera-static,,99,rm,2,,ИВН-РМС-99-С1,"г. Саранск, ул. Студенческая, 13",Стационарная камера,,,,,54.16063983544930,45.15555332248560,0,15000
?,ivn,camera-dynamic,,99,rm,2,,ИВН-РМС-99-П1,"г. Саранск, ул. Студенческая, 13",Поворотная камера,,,,,54.16062094622830,45.15536020343650,0,15000
?,ivn,camera-static,,100,rm,2,,ИВН-РМС-100-С1,"г. Саранск, ул. Студенческая, 17б",Стационарная камера,,,,,54.16186446811800,45.15713046138640,0,15000
?,ivn,camera-dynamic,,100,rm,2,,ИВН-РМС-100-П1,"г. Саранск, ул. Студенческая, 17б",Поворотная камера,,,,,54.16184872756510,45.15740404670590,0,15000
?,ivn,camera-static,,100,rm,2,,ИВН-РМС-100-С2,"г. Саранск, ул. Студенческая, 17б",Стационарная камера,,,,,54.16168187737720,45.15734503810760,0,15000
?,ivn,camera-static,,101,rm,2,,ИВН-РМС-101-С4,"г. Саранск, ул. Студенческая, 11а",Стационарная камера,,,,,54.16038483021590,45.15829722230780,0,15000
?,ivn,camera-dynamic,,101,rm,2,,ИВН-РМС-101-П1,"г. Саранск, ул. Студенческая, 11а",Поворотная камера,,,,,54.16039899714990,45.15819529836500,0,15000
?,ivn,camera-static,,101,rm,2,,ИВН-РМС-101-С1,"г. Саранск, ул. Студенческая, 11а",Стационарная камера,,,,,54.16045409104730,45.15823016708240,0,15000
?,ivn,camera-static,,101,rm,2,,ИВН-РМС-101-С2,"г. Саранск, ул. Студенческая, 11а",Стационарная камера,,,,,54.16071066993080,45.15936742370480,0,15000
?,ivn,camera-static,,101,rm,2,,ИВН-РМС-101-С3,"г. Саранск, ул. Студенческая, 11а",Стационарная камера,,,,,54.16032186571860,45.1592708641802,0,15000
?,ivn,camera-static,,104,rm,3,да,ИВН-РМС-104-С1,"г. Ардатов, ул. Полевая, 78а",Стационарная камера,,,,,54.84312282861600,46.24296377246700,0,30000
?,ivn,camera-static,,104,rm,3,да,ИВН-РМС-104-С2,"г. Ардатов, ул. Полевая, 78а",Стационарная камера,,,,,54.84317081389000,46.24299864118430,0,30000
?,ivn,camera-static,,104,rm,3,да,ИВН-РМС-104-С3,"г. Ардатов, ул. Полевая, 78а",Стационарная камера,,,,,54.84322189492570,46.24303619211050,0,30000
?,ivn,camera-dynamic,,104,rm,3,да,ИВН-РМС-104-П1,"г. Ардатов, ул. Полевая, 78а",Поворотная камера,,,,,54.84323737398570,46.24311397617180,0,30000
?,ivn,camera-static,,105,rm,3,да,ИВН-РМС-105-С2,"г. Краснослободск, пл. Комсомольская, 20",Стационарная камера,,,,,54.42690903800590,43.80104849880030,0,30000
?,ivn,camera-dynamic,,105,rm,3,да,ИВН-РМС-105-П1,"г. Краснослободск, пл. Комсомольская, 20",Поворотная камера,,,,,54.42693406055190,43.80112628286170,0,30000
?,ivn,camera-static,,105,rm,3,да,ИВН-РМС-105-С3,"г. Краснослободск, пл. Комсомольская, 20",Стационарная камера,,,,,54.42689027104310,43.80120674913220,0,30000
?,ivn,camera-static,,105,rm,3,да,ИВН-РМС-105-С1,"г. Краснослободск, пл. Комсомольская, 20",Стационарная камера,,,,,54.42683553416610,43.80095193927580,0,30000
?,ivn,camera-static,,105,rm,3,да,ИВН-РМС-105-С6,"г. Краснослободск, пл. Комсомольская, 20",Стационарная камера,,,,,54.42662440540470,43.80126307552150,0,30000
?,ivn,camera-static,,105,rm,3,да,ИВН-РМС-105-С5,"г. Краснослободск, пл. Комсомольская, 20",Стационарная камера,,,,,54.42667445083950,43.80141059701730,0,30000
?,ivn,camera-static,,105,rm,3,да,ИВН-РМС-105-С4,"г. Краснослободск, пл. Комсомольская, 20",Стационарная камера,,,,,54.4267385714632,43.80143205468940,0,30000
?,ivn,camera-static,,106,rm,3,да,ИВН-РМС-106-С1,"г. Ковылкино, ул. Пролетарская, 15",Стационарная камера,,,,,54.03904835533130,43.91156930051820,0,30000
?,ivn,camera-static,,106,rm,3,да,ИВН-РМС-106-С2,"г. Ковылкино, ул. Пролетарская, 15",Стационарная камера,,,,,54.03913202869310,43.9114620121576,0,30000
?,ivn,camera-static,,106,rm,3,да,ИВН-РМС-106-С3,"г. Ковылкино, ул. Пролетарская, 15",Стационарная камера,,,,,54.03917939089460,43.91151029191990,0,30000
?,ivn,camera-static,,106,rm,3,да,ИВН-РМС-106-С4,"г. Ковылкино, ул. Пролетарская, 15",Стационарная камера,,,,,54.03927253640300,43.91196090303440,0,30000
?,ivn,camera-static,,106,rm,3,да,ИВН-РМС-106-С5,"г. Ковылкино, ул. Пролетарская, 15",Стационарная камера,,,,,54.03925359156630,43.91205478034990,0,30000
?,ivn,camera-dynamic,,106,rm,3,да,ИВН-РМС-106-П1,"г. Ковылкино, ул. Пролетарская, 15",Поворотная камера,,,,,54.03918728458260,43.91209769569410,0,30000
?,ivn,camera-static,,106,rm,3,да,ИВН-РМС-106-С7,"г. Ковылкино, ул. Пролетарская, 15",Стационарная камера,,,,,54.0391367649047,43.91203600488680,0,30000
?,ivn,camera-static,,107,rm,3,да,ИВН-РМС-107-С5,"г. Темников, ул. Р. Люксембург, 97",Стационарная камера,,,,,54.62401952116080,43.23128867469770,0,30000
?,ivn,camera-static,,107,rm,3,да,ИВН-РМС-107-С4,"г. Темников, ул. Р. Люксембург, 97",Стационарная камера,,,,,54.62411445804350,43.23138791643130,0,30000
?,ivn,camera-static,,107,rm,3,да,ИВН-РМС-107-С1,"г. Темников, ул. Р. Люксембург, 97",Стационарная камера,,,,,54.62418293696830,43.23080319486610,0,30000
?,ivn,camera-static,,107,rm,3,да,ИВН-РМС-107-С2,"г. Темников, ул. Р. Люксембург, 97",Стационарная камера,,,,,54.6242654227685,43.23083806358320,0,30000
?,ivn,camera-static,,107,rm,3,да,ИВН-РМС-107-С3,"г. Темников, ул. Р. Люксембург, 97",Стационарная камера,,,,,54.62426697911740,43.23099363170610,0,30000
?,ivn,camera-dynamic,,107,rm,3,да,ИВН-РМС-107-П1,"г. Темников, ул. Р. Люксембург, 97",Поворотная камера,,,,,54.62430900013120,43.23091584764470,0,30000
?,ivn,camera-static,,108,rm,3,да,ИВН-РМС-108-С1,"п. Зубово-Поляна, ул. Парковая, 2а",Стационарная камера,,,,,54.0809617138159,42.83722389064760,0,30000
?,ivn,camera-static,,108,rm,3,да,ИВН-РМС-108-С2,"п. Зубово-Поляна, ул. Парковая, 2а",Стационарная камера,,,,,54.08097433096710,42.83741432748760,0,30000
?,ivn,camera-static,,108,rm,3,да,ИВН-РМС-108-С3,"п. Зубово-Поляна, ул. Парковая, 2а",Стационарная камера,,,,,54.08086077642900,42.83740628086060,0,30000
?,ivn,camera-static,,108,rm,3,да,ИВН-РМС-108-С4,"п. Зубово-Поляна, ул. Парковая, 2а",Стационарная камера,,,,,54.08086866217060,42.83721316181150,0,30000
?,ivn,camera-dynamic,,109_4БИО,rm,3,,ИВН-РМС-109-П1,"г. Рузаевка, Привокзальная площадь, 1",Поворотная камера,,,,,54.0566338208823,44.94885744336200,0,15000
?,ivn,camera-static,,109_4БИО,rm,3,,ИВН-РМС-109-С1,"г. Рузаевка, Привокзальная площадь, 1",Стационарная камера,,,,,54.0566432893167,44.94854094269820,0,15000
?,ivn,camera-static,,109_4БИО,rm,3,,ИВН-РМС-109-С2,"г. Рузаевка, Привокзальная площадь, 1",Стационарная камера,,,,,54.05626612818130,44.94882525685380,0,15000
?,ivn,camera-static,,109_4БИО,rm,3,,ИВН-РМС-109-С3,"г. Рузаевка, Привокзальная площадь, 1",Стационарная камера,,,,,54.05630873651500,44.9488923120792,0,15000
?,ivn,camera-static,,110_5БИО_5БИО-2,rm,3,да,ИВН-РМС-110-С2,"г. Рузаевка, Привокзальная площадь",Стационарная камера,,,,,54.05576587148320,44.94928659680440,0,30000
?,ivn,camera-static,,110_5БИО_5БИО-2,rm,3,да,ИВН-РМС-110-С1,"г. Рузаевка, Привокзальная площадь",Стационарная камера,,,,,54.05576271527040,44.94995446684910,0,30000
?,ivn,camera-static,,110_5БИО_5БИО-2,rm,3,да,ИВН-РМС-110-С3,"г. Рузаевка, Привокзальная площадь",Стационарная камера,,,,,54.05577376201420,44.94859995129650,0,30000
?,ivn,camera-dynamic,,110_5БИО_5БИО-2,rm,3,да,ИВН-РМС-110-П1,"г. Рузаевка, Привокзальная площадь",Поворотная камера,,,,,54.05575955905740,44.94849266293600,0,30000
?,ivn,camera-static,,110_5БИО_5БИО-2,rm,3,да,ИВН-РМС-110-С4,"г. Рузаевка, Привокзальная площадь",Стационарная камера,,,,,54.05557649828910,44.94851412060810,0,30000
?,ivn,camera-static,,110_5БИО_5БИО-2,rm,3,да,ИВН-РМС-110-С5,"г. Рузаевка, Привокзальная площадь",Стационарная камера,,,,,54.05554651412050,44.94888426545210,0,30000
?,ivn,camera-static,,110_5БИО_5БИО-2,rm,3,да,ИВН-РМС-110-С6,"г. Рузаевка, Привокзальная площадь",Стационарная камера,,,,,54.05554651412050,44.94971843245580,0,30000
?,ivn,camera-dynamic,,110_5БИО_5БИО-2,rm,3,да,ИВН-РМС-110-П2,"г. Рузаевка, Привокзальная площадь",Поворотная камера,,,,,54.05553231108570,44.9499812889392,0,30000
?,ivn,camera-static,,110_5БИО_5БИО-2,rm,3,да,ИВН-РМС-110-С7,"г. Рузаевка, Привокзальная площадь",Стационарная камера,,,,,54.05559859187310,44.95002688649250,0,30000
?,ivn,camera-dynamic,,111,rm,3,,ИВН-РМС-111-П1,"г. Рузаевка, Привокзальная площадь, 5",Поворотная камера,,,,,54.05736604032420,44.94876356604630,0,15000
?,ivn,camera-static,,111,rm,3,,ИВН-РМС-111-С1,"г. Рузаевка, Привокзальная площадь, 5",Стационарная камера,,,,,54.05753962493940,44.94876088383730,0,15000
?,ivn,camera-static,,111,rm,3,,ИВН-РМС-111-С2,"г. Рузаевка, Привокзальная площадь, 5",Стационарная камера,,,,,54.05760590250550,44.94875015500120,0,15000
?,ivn,camera-static,,111,rm,3,,ИВН-РМС-111-С3,"г. Рузаевка, Привокзальная площадь, 5",Стационарная камера,,,,,54.05780157851680,44.94872333291110,0,15000
?,ivn,camera-static,,112,rm,2,,ИВН-РМС-112-С6,"г. Саранск, ул. Ярославская, 25",Стационарная камера,,,,,54.18930207381210,45.2354219723038,0,15000
?,ivn,camera-static,,112,rm,2,,ИВН-РМС-112-С5,"г. Саранск, ул. Ярославская, 25",Стационарная камера,,,,,54.18936027499020,45.23548098090210,0,15000
?,ivn,camera-static,,112,rm,2,,ИВН-РМС-112-С2,"г. Саранск, ул. Ярославская, 25",Стационарная камера,,,,,54.18980543262950,45.23551584961930,0,15000
?,ivn,camera-dynamic,,112,rm,2,,ИВН-РМС-112-П1,"г. Саранск, ул. Ярославская, 25",Поворотная камера,,,,,54.18971419926440,45.23557217600860,0,15000
?,ivn,camera-static,,112,rm,2,,ИВН-РМС-112-С1,"г. Саранск, ул. Ярославская, 25",Стационарная камера,,,,,54.18981329752190,45.23568482878720,0,15000
?,ivn,camera-static,,112,rm,2,,ИВН-РМС-112-С3,"г. Саранск, ул. Ярославская, 25",Стационарная камера,,,,,54.18981958947500,45.23497136118930,0,15000
?,ivn,camera-static,,112,rm,2,,ИВН-РМС-112-С4,"г. Саранск, ул. Ярославская, 25",Стационарная камера,,,,,54.18931465785360,45.23485870841070,0,15000
?,ivn,camera-static,,112,rm,2,,ИВН-РМС-112-С7,"г. Саранск, ул. Косарева, 5а",Стационарная камера,,,,,54.18953802400830,45.23440005066910,0,15000
?,ivn,camera-static,,113,rm,2,,ИВН-РМС-113-C1,"г. Саранск, Володарского, 80",Стационарная камера,,,,,54.18947667701880,45.18984587672250,0,15000
?,ivn,camera-dynamic,,113,rm,2,,ИВН-РМС-113-П1,"г. Саранск, Володарского, 80",Поворотная камера,,,,,54.18945780102340,45.18995048287410,0,15000
?,ivn,camera-static,,113,rm,2,,ИВН-РМС-113-C2,"г. Саранск, Володарского, 80",Стационарная камера,,,,,54.18953645094690,45.19001753809940,0,15000
?,ivn,camera-static,,114,rm,2,,ИВН-РМС-114-C1,"г. Саранск, пр. Ленина, 22",Стационарная камера,,,,,54.18929735452790,45.18784494879720,0,15000
?,ivn,camera-dynamic,,114,rm,2,,ИВН-РМС-114-П1,"г. Саранск, пр. Ленина, 22",Поворотная камера,,,,,54.18929735452790,45.18796296599390,0,15000
?,ivn,camera-static,,114,rm,2,,ИВН-РМС-114-C3,"г. Саранск, пр. Ленина, 22",Стационарная камера,,,,,54.18924544529370,45.1878610420513,0,15000
?,ivn,camera-static,,114,rm,2,,ИВН-РМС-114-C2,"г. Саранск, пр. Ленина, 22",Стационарная камера,,,,,54.18924229927740,45.18798710587500,0,15000
?,ivn,camera-static,,118,rm,3,да,ИВН-РМС-118-С4,"г. Саранск, ул. 2-я Промышленная, 7а",Стационарная камера,,,,,54.23377992485080,45.19228936913440,0,30000
?,ivn,camera-static,,118,rm,3,да,ИВН-РМС-118-С3,"г. Саранск, ул. 2-я Промышленная, 7а",Стационарная камера,,,,,54.23385220482820,45.19238324645000,0,30000
?,ivn,camera-dynamic,,118,rm,3,да,ИВН-РМС-118-П1,"г. Саранск, ул. 2-я Промышленная, 7а",Поворотная камера,,,,,54.23436601752390,45.19236178877780,0,30000
?,ivn,camera-static,,118,rm,3,да,ИВН-РМС-118-С2,"г. Саранск, ул. 2-я Промышленная, 7а",Стационарная камера,,,,,54.23487982378940,45.19235910656880,0,30000
?,ivn,camera-static,,118,rm,3,да,ИВН-РМС-118-С1,"г. Саранск, ул. 2-я Промышленная, 7а",Стационарная камера,,,,,54.23495995812880,45.19229473355250,0,30000
?,ivn,camera-static,,119,rm,2,,ИВН-РМС-119-С1,"г. Саранск, ул. Строительная, 2/2",Стационарная камера,,,,,54.20459199548600,45.17760427477770,0,15000
?,ivn,camera-dynamic,,119,rm,2,,ИВН-РМС-119-П1,"г. Саранск, ул. Строительная, 2/2",Поворотная камера,,,,,54.20456998157660,45.17803342822000,0,15000
?,ivn,camera-static,,119,rm,2,,ИВН-РМС-119-С2,"г. Саранск, ул. Строительная, 2/2",Стационарная камера,,,,,54.20456683673200,45.17815949204370,0,15000
?,ivn,camera-static,,120,rm,2,,ИВН-РМС-120-С1,"г. Саранск, ул. Васенко, 3а",Стационарная камера,,,,,54.1956570893342,45.18572057077450,0,15000
?,ivn,camera-dynamic,,120,rm,2,,ИВН-РМС-120-П1,"г. Саранск, ул. Васенко, 3а",Поворотная камера,,,,,54.19600781398530,45.18603975364730,0,15000
?,ivn,camera-static,,120,rm,2,,ИВН-РМС-120-С3,"г. Саранск, ул. Васенко, 3а",Стационарная камера,,,,,54.1960109594803,45.18514926025440,0,15000
?,ivn,camera-static,,120,rm,2,,ИВН-РМС-120-С2,"г. Саранск, ул. Васенко, 3а",Стационарная камера,,,,,54.19607386940650,45.18525386640590,0,15000
?,ivn,camera-static,,120,rm,2,,ИВН-РМС-120-С4,"г. Саранск, ул. Васенко, 3а",Стационарная камера,,,,,54.19571528151140,45.18518144676260,0,15000
?,ivn,camera-static,,116,rm,3,да,ИВН-РМС-116-С1,"п. Чамзинка, ул. К.Маркса",Стационарная камера,,,,,54.40331428355840,45.78035021612190,0,30000
?,ivn,camera-static,,116,rm,3,да,ИВН-РМС-116-С2,"п. Чамзинка, ул. К.Маркса",Стационарная камера,,,,,54.40360533801460,45.78220094034220,0,30000
?,ivn,camera-static,,116,rm,3,да,ИВН-РМС-116-С3,"п. Чамзинка, ул. К.Маркса",Стационарная камера,,,,,54.40344885732410,45.78251744100560,0,30000
?,ivn,camera-static,,116,rm,3,да,ИВН-РМС-116-С4,"п. Чамзинка, ул. К.Маркса",Стационарная камера,,,,,54.40332680210170,45.78234041521100,0,30000
?,ivn,camera-dynamic,,116,rm,3,да,ИВН-РМС-116-П1,"п. Чамзинка, ул. К.Маркса",Поворотная камера,,,,,54.40326733913260,45.78015173265480,0,30000
?,ivn,camera-static,,116,rm,3,да,ИВН-РМС-116-С7,"п. Чамзинка, ул. К.Маркса",Стационарная камера,,,,,54.40316719077840,45.78018391916300,0,30000
?,ivn,camera-static,,116,rm,3,да,ИВН-РМС-116-С6,"п. Чамзинка, ул. К.Маркса",Стационарная камера,,,,,54.40303574569060,45.78032875844980,0,30000
?,ivn,camera-static,,116,rm,3,да,ИВН-РМС-116-С5,"п. Чамзинка, ул. К.Маркса",Стационарная камера,,,,,54.40306078288280,45.78053797075300,0,30000
?,ivn,camera-static,,117,rm,3,да,ИВН-РМС-117-С1,"г. Инсар, ул. Московская, 93 б",Стационарная камера,,,,,53.87069170078170,44.36348403284100,0,30000
?,ivn,camera-dynamic,,117,rm,3,да,ИВН-РМС-117-П1,"г. Инсар, ул. Московская, 93 б",Поворотная камера,,,,,53.87075986266130,44.3635269481852,0,30000
?,ivn,camera-static,,117,rm,3,да,ИВН-РМС-117-С2,"г. Инсар, ул. Московская, 93 б",Стационарная камера,,,,,53.87073291494990,44.36361546108270,0,30000
?,ivn,camera-static,,121,rm,2,,121 рубеж ИВН-РМС-9-С4,"г. Саранск, ул. Победы, 3 б",Стационарная камера,,,,,54.20823569652200,45.12912864276780,0,15000
?,ivn,camera-static,,121,rm,2,,121 рубеж ИВН-РМС-9-С6,"г. Саранск, ул. Победы, 3 б",Стационарная камера,,,,,54.20818852831710,45.12932712623600,0,15000
?,ivn,camera-static,,122,rm,1,,122 рубеж ИВН-РМС-9-С7,"г.Саранск, ул.Республиканская, 103",Стационарная камера,,,,,54.17356530231660,45.17026833724580,0,15000
?,ivn,camera-static,,19_123,rm,1,,123 рубеж ИВН-РМС-9-С9,"г. Саранск, ул. Пролетерская, 21",Стационарная камера,,,,,54.18099205956500,45.17732522916460,0,15000
?,ivn,camera-static,,125,rm,2,,125 рубеж ИВН-РМС-9-C10,"г. Саранск, ул. А.Невского (между ул.Ворошилова и ул. Пожарского)",Стационарная камера,,,,,54.16969678618450,45.19123784732440,0,15000
?,ivn,camera-dynamic,,75_76_126,rm,1,,126 рубеж ИВН-РМС-9-П3,"г. Саранск, ул. Советская, 22",Поворотная камера,,,,,54.18018133700200,45.1936813671303,0,15000
?,ivn,camera-dynamic,,128,rm,3,да,128 рубеж ИВН-РМС-9-П1,"г. Саранск, Аэропорт (Опора сотовой связи)",Поворотная камера,,,,,54.14867541276170,45.22335032642300,0,30000
?,ivn,camera-static,,124,rm,3,да,124 рубеж ИВН-РМС-9-С3,"г. Саранск, Аэропорт (Вспомогательное здание)",Стационарная камера,,,,,54.1398805649504,45.21746824205310,0,30000
?,ivn,camera-biometric,,46_1БИО,rm,1,,1 - БИО-САР-А1,"г. Саранск, ул. Полежаева, 184",Биометрическая камера,,,,,54.19531226730290,45.14065366955230,0,15000
?,ivn,camera-biometric,,46_1БИО,rm,1,,1 - БИО-САР-А2,"г. Саранск, ул. Полежаева, 184",Биометрическая камера,,,,,54.19518487223590,45.14042568178600,0,15000
?,ivn,camera-biometric,,39_2БИО_2БИО-2,rm,3,да,2 - БИО-САР-В1,"г. Саранск, ул. Вокзальная, 7",Биометрическая камера,,,,,54.19526980228790,45.1904569265406,0,30000
?,ivn,camera-biometric,,39_2БИО_2БИО-2,rm,3,да,2 - БИО-САР-В2,"г. Саранск, ул. Вокзальная, 7",Биометрическая камера,,,,,54.19520846389220,45.1904622909586,0,30000
?,ivn,camera-biometric,,39_2БИО_2БИО-2,rm,3,да,2 - БИО-2-САР-В5,"г. Саранск, ул. Вокзальная, 7",Биометрическая камера,,,,,54.19512510641600,45.19096922846220,0,30000
?,ivn,camera-biometric,,39_2БИО_2БИО-2,rm,3,да,2 - БИО-2-САР-В4,"г. Саранск, ул. Вокзальная, 7",Биометрическая камера,,,,,54.19517071696550,45.19092094869970,0,30000
?,ivn,camera-biometric,,39_2БИО_2БИО-2,rm,3,да,2 - БИО-2-САР-В3,"г. Саранск, ул. Вокзальная, 7",Биометрическая камера,,,,,54.19512196090170,45.19051325292990,0,30000
?,ivn,camera-biometric,,9_3БИО_3БИО-2,rm,3,да,3 - БИО-АЭРО-1,"г. Саранск, Аэропорт Терминал 1",Биометрическая камера,,,,,54.14769116005780,45.2217448946991,0,30000
?,ivn,camera-biometric,,9_3БИО_3БИО-2,rm,3,да,3 - БИО-АЭРО-2,"г. Саранск, Аэропорт Терминал 1",Биометрическая камера,,,,,54.1476643919145,45.22182804317860,0,30000
?,ivn,camera-biometric,,9_3БИО_3БИО-2,rm,3,да,3 - БИО-АЭРО-4,"г. Саранск, Аэропорт Терминал 1",Биометрическая камера,,,,,54.14766124272000,45.22165638180160,0,30000
?,ivn,camera-biometric,,9_3БИО_3БИО-2,rm,3,да,3 - БИО-АЭРО-3,"г. Саранск, Аэропорт Терминал 1",Биометрическая камера,,,,,54.14759983337980,45.22175294132610,0,30000
?,ivn,camera-biometric,,9_3БИО_3БИО-2,rm,3,да,3 - БИО-2-АЭРО-6,"г. Саранск, Аэропорт Терминал B",Биометрическая камера,,,,,54.13850394225140,45.21746408911120,0,30000
?,ivn,camera-biometric,,9_3БИО_3БИО-2,rm,3,да,3 - БИО-2-АЭРО-9,"г. Саранск, Аэропорт Терминал B",Биометрическая камера,,,,,54.13788655834780,45.21673989267720,0,30000
?,ivn,camera-biometric,,9_3БИО_3БИО-2,rm,3,да,3 - БИО-2-АЭРО-8,"г. Саранск, Аэропорт Терминал B",Биометрическая камера,,,,,54.137977906549,45.21695446939840,0,30000
?,ivn,camera-biometric,,9_3БИО_3БИО-2,rm,3,да,3 - БИО-2-АЭРО-7,"г. Саранск, Аэропорт Терминал B",Биометрическая камера,,,,,54.1382676995028,45.21673989267720,0,30000
?,ivn,camera-biometric,,9_3БИО_3БИО-2,rm,3,да,3 - БИО-2-АЭРО-5,"г. Саранск, Аэропорт Терминал А",Биометрическая камера,,,,,54.13867088630290,45.21944355936420,0,30000
?,ivn,camera-biometric,,109_4БИО,rm,3,,4 - БИО-РУЗ-А2,"г. Рузаевка, Привокзальная площадь, 1",Биометрическая камера,,,,,54.05648361098260,44.94873088569990,0,15000
?,ivn,camera-biometric,,109_4БИО,rm,3,,4 - БИО-РУЗ-А1,"г. Рузаевка, Привокзальная площадь, 1",Биометрическая камера,,,,,54.05641417545070,44.94876843662610,0,15000
?,ivn,camera-biometric,,110_5БИО_5БИО-2,rm,3,да,5 - БИО-РУЗ-В1,"г. Рузаевка, Привокзальная площадь",Биометрическая камера,,,,,54.05566171616990,44.94917076797830,0,30000
